Make,Model,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Aircraft.damage,Broad.phase.of.flight
Robinson,R44 II,0,0,2,0,Substantial,Takeoff
Degelia,Rotor Flight Dynamic,0,1,0,0,Minor,Landing
Piper,PA-18,1,0,0,0,Substantial,Maneuvering
Piper,PA 28-151,0,0,0,1,Substantial,Standing
Piper,PA-28-180,0,0,1,0,Substantial,Cruise
Piper,PA28-161,0,0,0,1,Substantial,Taxi
Lambert John G,Varieze,1,0,0,0,Destroyed,Approach
Piper,PA-28-181,2,0,0,0,Destroyed,Maneuvering
Cessna,170A,0,0,0,2,Substantial,Landing
Indus,T211 Thorpedo,0,1,1,0,Substantial,Approach
Cessna,172N,0,0,1,0,Substantial,Takeoff
Cessna,182,0,0,0,2,Substantial,Landing
Piper,PA-18-150,0,0,1,0,Substantial,Cruise
Progressive Aerodyne,Searey,0,1,0,0,Substantial,Landing
Aviat,A1B,0,0,0,2,Substantial,Landing
Airbus Industrie,A330,0,0,0,0,Minor,Unknown
Raytheon Aircraft Company,C90A,3,0,0,0,Destroyed,Descent
Cirrus Design,SR22,0,0,0,2,Substantial,Taxi
Bellanca,7GCBC,1,0,0,0,Substantial,Cruise
Piper,PA-28-140,1,0,0,0,Substantial,Cruise
Cessna,150H,0,0,1,1,Substantial,Takeoff
Dusenberry,1905 Wright Flyer,0,0,0,1,Substantial,Maneuvering
Pelt,Mad Max II Special,1,1,0,0,Substantial,Maneuvering
Bellanca,7GCAA,1,0,0,0,Substantial,Takeoff
Cessna,150D,0,0,0,1,Substantial,Descent
Yakovlev,YAK-50,0,0,0,2,Substantial,Landing
Let,Blanik L-13,0,0,0,1,Substantial,Approach
Cub Crafters,CC11-100,0,0,0,1,Substantial,Taxi
Cessna,172N,0,0,2,2,Substantial,Takeoff
Beech,N35,0,0,0,2,Substantial,Takeoff
Yakovlev,YAK-50,0,0,0,2,Minor,Landing
Bell Helicopter Textron,206L-1,0,0,0,3,Minor,Takeoff
Cessna,310N,2,0,0,0,Substantial,Cruise
Cessna,170A,0,0,0,2,Substantial,Landing
Beech,G35,0,0,0,2,Substantial,Cruise
Cessna,182P,0,0,0,2,Substantial,Landing
Aviat,A-1,0,0,0,1,Substantial,Approach
Stinson,108-2,0,0,0,3,Substantial,Landing
Cessna,210C,0,0,0,1,Substantial,Approach
Cessna,Turbo Centurion T210,0,0,0,2,Substantial,Landing
Maule,M-5-220C,0,0,0,2,Substantial,Approach
De Havilland,DHC-2,0,0,1,2,Substantial,Approach
Rittal,Glastar,0,0,0,1,Substantial,Landing
Beech,D55,1,0,0,0,Destroyed,Descent
Boeing,A75N,0,0,2,0,Destroyed,Takeoff
Cessna,208B,10,0,0,0,Destroyed,Maneuvering
Cessna,150L,2,0,0,0,Destroyed,Takeoff
Gulfstream Aerospace,GIIB,2,0,0,0,Destroyed,Unknown
Cessna,150M,0,0,0,2,Substantial,Landing
Aerostar,S-66A,1,2,0,2,Substantial,Cruise
Piper,PA-28-151,1,0,0,0,Substantial,Approach
Krueger,Quickie,0,1,0,0,Substantial,Maneuvering
Mooney,M20F,0,0,0,2,Substantial,Cruise
Piper,PA-31-350,0,0,0,1,Substantial,Landing
Aerostar,RX 8,0,0,0,3,Substantial,Landing
Cameron Balloons,Z-105,0,1,3,1,Substantial,Landing
Eurocopter,AS 350 B2 Ecureuil,0,0,0,2,Substantial,Landing
Sproul,72K-TET,0,1,0,2,Unknown,Descent
Airbus Industrie,A320-232,0,0,2,125,Minor,Landing
Haring Clay,RV8A,0,0,2,0,Substantial,Descent
Piper,PA-22/20,0,0,0,2,Substantial,Landing
Slagle,Thorp T-18,0,0,0,2,Substantial,Landing
Piper,PA-28-160,0,3,0,0,Substantial,Go-around
Cessna,172L,0,0,1,0,Substantial,Cruise
Air Tractor,402B,0,0,0,1,Substantial,Takeoff
Jackson,Pientenpol,0,0,0,2,Substantial,Takeoff
Flight Design Gmbh,CTSW,0,0,2,0,Substantial,Landing
Diamond Aircraft Industries,DA 20-C1,0,0,0,1,Substantial,Maneuvering
Learjet,35,0,0,0,8,Substantial,Unknown
Piper,PA-46-310P,0,0,0,3,Substantial,Landing
Cessna,172R,0,0,0,2,Substantial,Landing
Eurocopter,EC 130,0,0,0,1,Substantial,Maneuvering
Air Tractor,AT-602,0,0,0,1,Substantial,Landing
Cessna,172R,0,0,0,1,Substantial,Landing
Cessna,C 525,0,0,0,5,Unknown,Takeoff
Mcdonnell Douglas,MD-83,0,0,0,163,Destroyed,Unknown
Hawker-Beechcraft,BE-200,7,0,0,0,Substantial,Unknown
Cessna,172,0,0,0,1,Substantial,Landing
"Bombardier, Inc.",CL-600-2C10,0,0,0,74,Substantial,Takeoff
Cessna,150M,0,0,0,2,Substantial,Landing
Piper,PA-25-260,0,0,1,0,Substantial,Takeoff
Formhals,RV-8,0,2,1,0,Substantial,Takeoff
Mooney,M20E,0,0,1,0,Substantial,Takeoff
Piper,PA-30,0,0,0,4,Substantial,Landing
Cessna,172,3,0,0,0,Substantial,Unknown
Sullivan,Lancair IV,1,0,0,0,Destroyed,Unknown
Welch,RV-9,0,0,0,2,Substantial,Approach
Maule,M-5-235-C,0,0,0,2,Substantial,Landing
North American,NA-265-65,0,0,0,2,Substantial,Landing
Aero Commander,560-F,4,0,0,0,Destroyed,Takeoff
Schweizer,SGS 2-33A,0,0,0,1,Substantial,Approach
Bell,407,0,0,0,3,Substantial,Landing
Balloon Works,Firefly 7,0,2,1,2,Unknown,Approach
Poser,DM 582 Buckeye,0,0,0,1,Substantial,Takeoff
Cessna,210,0,0,0,2,Substantial,Approach
Learjet,35A,0,0,0,2,Substantial,Landing
Bell,47G-2A,0,0,0,1,Substantial,Cruise
Beech,A36,5,0,0,0,Destroyed,Takeoff
North American,T-6G,2,0,0,0,Destroyed,Unknown
Cessna,U206G,0,0,0,1,Substantial,Cruise
Robinson,R-22,0,0,0,2,Substantial,Maneuvering
Bell,206B-III,0,0,2,0,Substantial,Maneuvering
Cessna,172M,0,0,0,2,Substantial,Landing
Ward Rc,350 HP,0,0,0,3,Destroyed,Cruise
Cessna,182,0,0,0,3,Substantial,Takeoff
Cessna,152,0,0,0,1,Substantial,Takeoff
Cessna,C-182,0,0,0,3,Destroyed,Takeoff
Robinson,R44 Raven II,0,0,0,1,Destroyed,Landing
Piper,PA-34,1,2,0,0,Destroyed,Unknown
Blair,Skybolt,0,0,0,2,Substantial,Landing
Ryan,ST-3KR,0,0,0,1,Substantial,Descent
Cessna,152,0,0,0,1,Substantial,Approach
Cessna,172N,0,0,0,2,Substantial,Taxi
Cessna,150K,0,0,0,2,Substantial,Go-around
Cessna,172R,0,0,0,1,Substantial,Landing
Ryan,Navion,0,0,1,0,Substantial,Takeoff
Bell,206B,0,1,1,0,Substantial,Maneuvering
Taylorcraft,F-19,0,0,0,2,Substantial,Takeoff
Airbus Industrie,A320-211,0,0,0,138,Minor,Landing
Cessna,152,0,0,0,3,Substantial,Cruise
Piper,PA-32R-301,0,0,0,3,Substantial,Maneuvering
Globe,GC-1B,0,0,0,2,Substantial,Approach
Robinson,R-44 II,0,0,0,1,Substantial,Landing
Beech,A36,2,0,0,0,Destroyed,Unknown
Cessna,182,2,0,1,0,Substantial,Unknown
Catchot Angus,Kitfox IV,0,0,0,1,Substantial,Climb
Taylorcraft,DCO-65,0,0,1,1,Substantial,Approach
Piper,PA-44-180,2,0,0,0,Substantial,Cruise
Piper,PA-18,0,0,0,1,Substantial,Landing
Grumman American,AA-5,0,0,0,1,Substantial,Landing
Ercoupe,415-C,0,0,0,2,Substantial,Cruise
Robinson,R22 Beta,0,0,0,2,Substantial,Maneuvering
Robinson,R-44,0,0,0,4,Substantial,Maneuvering
Cessna,172N,0,0,0,2,Substantial,Landing
Piper,PA-18,0,0,1,0,Substantial,Go-around
North Wing,Mustang II 17.5,1,0,0,0,Substantial,Unknown
Piper,PA-28-140,0,2,1,0,Substantial,Approach
Ploof Progressive Aerodyne'S,Searey,0,0,2,0,Substantial,Landing
Bell,206L-1,0,0,0,4,Substantial,Maneuvering
"Veltman, Robert",CH701,0,1,0,0,Substantial,Takeoff
Luscombe,8A,0,0,0,2,Substantial,Takeoff
Beech,A36,0,0,0,2,Substantial,Go-around
Cessna,172,0,0,0,1,Substantial,Landing
Piper,PA-46,3,0,0,0,Substantial,Unknown
Piper,PA-28R-200,2,0,0,0,Destroyed,Cruise
Schempp-Hirth,Ventus B/16.6,1,0,0,0,Destroyed,Maneuvering
Beech,F35,0,0,0,2,Substantial,Cruise
Cessna,650,0,0,0,4,Substantial,Landing
Piper,PA-28-181,2,1,0,0,Substantial,Cruise
Robinson,R-22B,2,0,0,0,Substantial,Unknown
Cessna,172S,1,1,0,0,Substantial,Takeoff
Cessna,T210K,0,0,0,2,Substantial,Approach
Boeing,737-800,0,0,0,122,Substantial,Unknown
Cessna,172M,0,0,0,1,Substantial,Landing
Cessna,172,2,1,0,0,Substantial,Unknown
Piper,601P,0,0,0,1,Substantial,Cruise
Grumman American,AA-5A,1,0,0,0,Destroyed,Approach
Boeing,757-225,0,0,0,0,Minor,Standing
Vans Aircraft,RV4,2,0,0,0,Destroyed,Unknown
Raytheon Corporate Jets,Hawker 800XP,0,0,0,8,Substantial,Takeoff
Bagnall Harold E,Kitfox Lite 2,0,0,0,2,Substantial,Maneuvering
Piper,PA-22-150,0,0,0,2,Substantial,Landing
Mcdonnell Douglas Helicopter,369E,0,0,0,2,Substantial,Maneuvering
Cessna,172R,0,0,0,1,Substantial,Takeoff
Robinson,R-22,0,0,0,1,Substantial,Maneuvering
Piper,PA-28-181,0,0,0,3,Substantial,Taxi
Cessna,152,0,0,0,1,Substantial,Landing
Piper,PA-28-181,0,0,0,3,Minor,Standing
Piper,PA-18-150,0,0,0,2,Substantial,Taxi
Dye,Rans S-12 Airaile,0,0,2,0,Substantial,Cruise
Fokker,F27 MARK 200,0,0,0,13,Substantial,Unknown
Mooney,M20K,1,0,1,0,Substantial,Cruise
Ayres,S2-R,0,0,0,1,Substantial,Cruise
Mooney,M20E,0,0,0,1,Substantial,Cruise
Piper,PA-28-151,0,0,0,2,Substantial,Landing
Robinson,R-44,3,1,0,0,Destroyed,Unknown
"Wrb Associates, Llc.",Zodiac 601 XL,1,0,0,0,Destroyed,Maneuvering
Kelly,F1D,1,0,0,0,Substantial,Approach
Smith Miniplane,DSA-1,0,1,0,0,Substantial,Maneuvering
Interplane,XJ,0,1,0,0,Substantial,Takeoff
Aeronca,7AC,0,0,0,1,Substantial,Landing
Cessna,TP206A,0,0,1,0,Substantial,Approach
Daniel R. Lloyd,Trish's Ride Home,1,0,0,0,Destroyed,Maneuvering
Douglas,DC-8-73F,0,0,0,4,Minor,Cruise
Robinson,R22 Beta,0,0,0,2,Substantial,Landing
Pipistrel,Sinus 912,0,0,1,1,Substantial,Takeoff
Bellanca,7GCBC,0,0,0,2,Substantial,Landing
Cessna,172I,1,0,0,0,Substantial,Maneuvering
Burkhart Grob,G 103 Twin II,0,1,1,0,Substantial,Maneuvering
Piper,PA-31-350,0,0,0,6,Substantial,Taxi
Cessna,140,0,0,0,1,Substantial,Landing
"Gluff, Alan",Zenair 200,0,0,1,0,Substantial,Climb
Blondin,601HDS,2,0,0,0,Destroyed,Maneuvering
Learjet,35A,8,1,1,0,Destroyed,Unknown
Vans Aircraft,RV-7A,0,0,1,0,Substantial,Cruise
Beech,J35,0,1,0,0,Substantial,Cruise
Piper,PA-18-150,0,0,0,2,Substantial,Landing
Cessna,172,0,0,0,1,Substantial,Taxi
Robinson Helicopter,R44,3,0,0,0,Destroyed,Takeoff
Cessna,208B,0,3,12,0,Destroyed,Unknown
Kaman,K1200 K-Max,0,0,1,1,Unknown,Unknown
Arrow Falcon Exporters,OH-58+,0,0,1,0,Substantial,Maneuvering
Piper,PA-18-135,0,0,0,1,Substantial,Cruise
Beech,E18S,0,0,0,2,Substantial,Taxi
Cessna,C208B,0,0,0,2,Substantial,Taxi
Agusta,A119,0,1,0,4,Substantial,Approach
Cessna,340,3,0,0,0,Destroyed,Approach
Beech,A100,2,0,0,0,Destroyed,Takeoff
Boeing,737-200,0,0,0,106,Substantial,Unknown
Piper,PA-32R,1,0,0,0,Destroyed,Unknown
Hughes,269C,1,0,0,0,Substantial,Maneuvering
Beech,A36,0,0,0,2,Substantial,Cruise
Cessna,152,0,0,0,1,Substantial,Landing
Cessna,T182T,2,0,0,0,Destroyed,Climb
Scottish,Bulldog 120,0,0,0,1,Substantial,Cruise
Air Tractor,AT-502,0,0,1,0,Substantial,Maneuvering
Piper,PA-22-150,0,0,0,1,Substantial,Landing
Cessna,150,0,2,0,0,Substantial,Go-around
Bell,407,1,0,0,0,Unknown,Standing
Piper,PA-60-602P,3,0,0,0,Destroyed,Descent
Lockheed,WP-3D,0,0,0,6,Unknown,Maneuvering
Piper,PA-28-151,0,0,0,1,Substantial,Takeoff
Piper,PA-25-235,0,1,0,0,Substantial,Maneuvering
Sea & Air Sales,Searey,0,0,2,0,Substantial,Landing
Piper,PA-34-200T,0,0,0,1,Substantial,Takeoff
Cessna,P210N,0,1,1,0,Substantial,Landing
Grumman American,AA-5A,0,0,0,4,Substantial,Landing
Titan Aircraft,Tornado I,0,1,0,0,Substantial,Takeoff
Let,L-33 Solo,0,0,0,1,Substantial,Cruise
Maule,MX-7-180A,0,0,0,1,Substantial,Landing
Gulfstream Aerospace,G-IV,0,0,0,8,Substantial,Landing
Cessna,180,0,0,1,0,Substantial,Landing
"Brand, Richard",Bateleur 2000,0,0,0,1,Destroyed,Maneuvering
Piper,PA-31-350,0,0,0,1,Substantial,Landing
Piper,PA-28-180,0,0,0,4,Substantial,Takeoff
Cessna,180,0,0,1,0,Substantial,Landing
Cessna,120,0,0,1,0,Substantial,Landing
Rotorway,Exec 162-F,0,0,0,1,Substantial,Approach
Beech,A36,0,0,0,3,Substantial,Climb
Piper,PA-44-180,0,0,0,3,Substantial,Landing
Piper,PA-28-140,0,0,0,2,Substantial,Approach
Aero Commander,GA-500-B,0,0,0,1,Substantial,Landing
Czech Aircraft Works,Sport Cruiser,0,0,0,1,Substantial,Takeoff
American Champion (Acac),8GCBC,0,0,0,1,Substantial,Landing
Eurocopter France,EC 130 B4,0,0,0,7,Substantial,Standing
Evektor-Aerotechnik,Sportstar Plus,0,0,0,2,Substantial,Landing
Piper,PA-28R-200,3,0,0,0,Destroyed,Cruise
Cessna,404,2,1,0,0,Destroyed,Unknown
Cessna,210L,0,0,0,2,Substantial,Landing
Piper,PA-28-140,0,0,0,2,Substantial,Landing
Gomory,Long EZ,0,0,1,0,Substantial,Cruise
Padelt,PG37-1,2,1,0,0,Substantial,Approach
Boeing,777,0,0,0,0,Minor,Unknown
Cessna,172N,0,0,1,0,Substantial,Landing
Cessna,172N,0,0,0,1,Substantial,Landing
Cessna,150,0,0,0,2,Substantial,Landing
Cessna,337G,4,0,0,0,Destroyed,Unknown
Boeing,737-300,0,0,0,138,Minor,Climb
Cessna,172,0,0,0,4,Substantial,Landing
Cessna,170B,0,0,0,1,Substantial,Cruise
Ayres,S2R-G1,0,0,0,1,Substantial,Landing
American Champion Aircraft,7GCBC,0,0,1,2,Substantial,Cruise
Cessna,182A,0,0,1,2,Substantial,Cruise
Robinson,R22 BETA,0,1,0,1,Substantial,Landing
Mooney,M20K,1,0,0,0,Destroyed,Takeoff
Beech,95-B55,0,0,0,2,Substantial,Landing
Schweizer,269C,0,1,0,0,Substantial,Cruise
Bell,206A,0,0,0,2,Substantial,Landing
Cirrus Design Corp,SR20,1,2,0,0,Substantial,Approach
Cessna,172N,0,0,0,3,Substantial,Cruise
Boeing,B737-400,0,0,0,2,Minor,Unknown
Cessna,177,2,0,0,0,Substantial,Approach
Boeing,767-300,0,0,0,0,Minor,Unknown
Hiller,UH-12E,0,0,0,1,Substantial,Maneuvering
Cessna,A150K,1,1,0,0,Destroyed,Takeoff
Piper,PA-18A-135,0,0,0,1,Substantial,Landing
Robinson,R22,0,0,0,1,Substantial,Maneuvering
Diamond Aircraft Industries,DA-20-C1,0,0,0,1,Substantial,Landing
Cessna,152,0,0,2,0,Substantial,Takeoff
Lake,LA-4-200,0,0,2,0,Substantial,Maneuvering
Boeing,737-832,0,0,0,166,Minor,Takeoff
Cirrus Design Corp.,SR22,4,0,0,0,Destroyed,Go-around
Cessna,310R,1,0,0,0,Substantial,Approach
Cessna,152,0,0,0,1,Substantial,Go-around
Robinson,R-44,0,2,0,0,Destroyed,Unknown
"Godwin, David P",Sorrell SNJ-7,0,0,0,1,Substantial,Landing
Herink H R/Herink R W,CHALLENGER,1,0,0,0,Substantial,Unknown
Cessna,T210M,2,1,0,0,Destroyed,Climb
Vans Aircraft,RV-8,0,1,0,0,Substantial,Landing
Mooney,M20J,1,0,0,0,Substantial,Approach
Piper,PA-28-161,0,0,0,1,Substantial,Landing
Cessna,172N,2,0,0,0,Substantial,Maneuvering
Cessna,172P,0,0,0,1,Substantial,Landing
Cirrus Design Corp.,SR-20,1,0,0,0,Substantial,Unknown
Bell,222 UT,0,0,0,1,Substantial,Standing
Aeronca,7JC,0,0,0,1,Substantial,Landing
Cessna,182Q,1,0,0,0,Destroyed,Maneuvering
Beech,A23,0,0,0,1,Substantial,Landing
Piper,PA-18-135,0,0,0,2,Substantial,Takeoff
Swearingen T R/Masters W,Rand KR 2,1,0,0,0,Destroyed,Takeoff
Cessna,152,0,0,0,1,Substantial,Landing
Mcdonnell Douglas,MD-83,57,0,0,0,Destroyed,Unknown
Bell,206-L4,0,0,0,4,Substantial,Takeoff
Cessna,172N,0,0,2,0,Substantial,Go-around
Porter Glen,AVENTURA II,0,1,0,0,Substantial,Takeoff
Cessna,152,0,0,0,2,Substantial,Takeoff
Cirrus,SR22,0,0,0,2,Destroyed,Landing
Cessna,551,0,0,0,8,Substantial,Landing
Airbus Industrie,A320,0,0,0,184,Unknown,Landing
"Bombardier, Inc.",CRJ1,0,0,0,184,Unknown,Takeoff
Vans Aircraft,RV-6,0,0,0,1,Substantial,Cruise
Eurocopter Deutschland,BK117C1,4,0,0,0,Substantial,Cruise
Robinson Helicopter,R22 BETA,0,0,0,1,Substantial,Cruise
Beech,60,1,0,0,0,Destroyed,Taxi
Robinson,R22 Beta,0,0,0,2,Unknown,Landing
Bell,UH-1B,0,0,0,1,Substantial,Takeoff
Piper,PA-28R-200,1,0,0,0,Substantial,Cruise
Schweizer,269C,0,1,0,0,Substantial,Landing
Cessna,208B,2,0,0,0,Destroyed,Takeoff
Piper,PA-28-236,1,0,0,0,Substantial,Maneuvering
Messing Roy,Sonex,0,0,0,1,Substantial,Approach
Piper,PA-28-180,0,0,0,2,Substantial,Approach
Senft/Anderson/Salmon,C-5,0,0,1,0,Substantial,Cruise
Air Tractor,AT-401,0,1,0,0,Destroyed,Maneuvering
Cessna,210,1,0,0,0,Destroyed,Unknown
Piaggio Aero Industries S.P.A.,Avanti P-180,0,0,0,2,Substantial,Landing
Cessna,R182,2,0,0,0,Destroyed,Unknown
Cessna,182,0,0,0,1,Substantial,Takeoff
Fisher Aero,Celebrity,0,0,0,1,Substantial,Cruise
Piper,PA-22-150,0,0,1,0,Substantial,Approach
Cessna,T210N,2,0,0,0,Substantial,Approach
Cessna,172,0,0,0,1,Substantial,Landing
Cessna,Skyhawk 172,0,0,0,1,Substantial,Landing
Cessna,152,2,0,0,0,Destroyed,Cruise
Piper,PA-30,2,0,0,0,Destroyed,Cruise
Beech,C90B,5,0,0,0,Substantial,Unknown
Beech,H35,1,0,0,0,Substantial,Approach
Cessna,T210,2,0,0,0,Destroyed,Unknown
Cessna,172E,0,0,0,1,Destroyed,Takeoff
Beech,200,2,0,0,2,Destroyed,Takeoff
"Smith, Ted Aerostar",Aerostar 601,0,0,0,1,Substantial,Takeoff
Beech,A36TC,3,0,0,0,Destroyed,Cruise
"Bombardier, Inc.",BD-700-1A11,0,0,0,4,Substantial,Unknown
Robinson Helicopter,R22 BETA,0,0,1,0,Substantial,Cruise
"Wootton, John",Aero Canard,1,0,0,0,Substantial,Takeoff
Piper,PA-31T,0,0,0,2,Substantial,Landing
Cessna,310J,0,0,0,2,Substantial,Go-around
Beech,BE-55,0,0,0,1,Substantial,Approach
Maule,M-7-235,0,0,0,4,Substantial,Landing
Piper,PA32-260,0,0,2,0,Substantial,Cruise
Bell,204B,0,5,0,0,Destroyed,Unknown
Cessna,172S,0,0,0,1,Substantial,Taxi
Embraer,EMB-190,0,0,0,5,Substantial,Standing
Boeing,B747-433BCF,0,0,0,5,Substantial,Taxi
Eurocopter France,AS350 B3,0,0,0,2,Unknown,Approach
Levick,RAF-2000-GTX-SE,0,1,0,0,Destroyed,Takeoff
Boeing,777-222,0,1,0,263,Minor,Approach
Bell,407,0,0,0,2,Unknown,Cruise
Mooney,M20C,0,1,1,0,Destroyed,Cruise
Garniss,STOL 701,1,0,0,0,Destroyed,Maneuvering
Piper,PA-30,0,0,0,1,Substantial,Landing
Bombardier,CL600-2B19,0,0,0,34,Substantial,Landing
Bombardier,CL-600-2B19,0,1,0,32,Substantial,Taxi
Boeing,747-228F,0,0,0,4,Minor,Unknown
Grumman,G164A,0,0,0,1,Substantial,Unknown
Airbus Industrie,A-320,0,0,0,74,Unknown,Unknown
Reims,F172 M,1,0,0,0,Destroyed,Unknown
Embraer,145,0,0,0,53,Minor,Standing
Beech,1900,0,0,1,1,Unknown,Takeoff
Cessna,172N,0,0,0,1,Substantial,Landing
Cessna,310R,0,0,0,1,Substantial,Taxi
Cessna,208B,0,1,1,0,Substantial,Climb
Cirrus,SR22,1,1,0,0,Substantial,Unknown
Cessna,Citation 510,0,0,0,2,Substantial,Cruise
Cessna,310P,0,0,0,2,Substantial,Takeoff
Piper,PA28-180,0,0,0,1,Substantial,Landing
Cessna,208B,0,0,0,2,Substantial,Unknown
Eldredge,Aircamper SDE,0,0,0,1,Substantial,Landing
Cessna,152,0,0,0,1,Substantial,Cruise
Cessna,210,0,0,0,3,Substantial,Landing
Douglas,DC-3T,0,0,1,9,Substantial,Takeoff
Piper,PA-32R-300,1,0,0,0,Destroyed,Cruise
Beech,V35B,3,0,0,0,Destroyed,Approach
Portman,RV-7A,0,0,1,0,Substantial,Landing
Robinson,R22 Beta,0,0,0,2,Substantial,Landing
Cessna,310,2,0,0,0,Destroyed,Unknown
Partenavia,AP 68 TP,0,0,0,2,Substantial,Unknown
Brooks,Exec 162F,0,0,0,1,Substantial,Maneuvering
Cessna,170B,0,0,0,4,Substantial,Maneuvering
Mooney,M20F,0,0,0,1,Substantial,Approach
Agusta,A109,0,0,0,3,Substantial,Taxi
Found Acft,FBA-2C2,0,0,2,2,Substantial,Landing
Cessna,182,0,0,0,1,Substantial,Landing
Champion,7GCAA,0,0,0,2,Substantial,Landing
Piper,PA-18-150,0,0,0,1,Substantial,Cruise
Cessna,185,0,0,0,2,Substantial,Taxi
Cessna,172,3,1,0,0,Destroyed,Unknown
Infinity,Commander,0,2,0,0,Substantial,Takeoff
Piper,PA-32R,0,0,0,2,Minor,Climb
Airbus Industrie,A330-323,0,1,3,291,Unknown,Cruise
Mcdonnell Douglas,DC-9-83,0,2,0,112,Unknown,Descent
Cessna,172S,0,0,0,1,Substantial,Taxi
Cessna,182R,0,0,0,1,Substantial,Takeoff
Cessna,T210L,0,0,1,0,Substantial,Unknown
Mooney,M20E,0,0,2,0,Substantial,Takeoff
Cessna,172P,0,0,0,2,Substantial,Takeoff
Piper,PA-22-150,0,0,0,2,Substantial,Go-around
Piper,PA-46-310P,0,0,0,4,Minor,Climb
Raytheon Corporate Jets,H25B,0,0,0,2,Unknown,Taxi
Gulfstream American,G5,0,0,0,2,Unknown,Takeoff
Cessna,310R,1,1,0,0,Destroyed,Approach
Hein,Sonex,0,1,0,0,Substantial,Cruise
Cessna,172,0,0,0,1,Substantial,Takeoff
Robinson,R-44,1,1,0,0,Substantial,Unknown
Piper,PA-46-310P,0,0,0,5,Substantial,Takeoff
Cessna,172F,0,0,0,1,Substantial,Landing
Ercoupe (Eng & Research Corp.),415D,0,0,0,2,Substantial,Maneuvering
Althouse,RAF 2000 GTX,2,0,0,0,Destroyed,Maneuvering
Bell,206L1,1,1,2,0,Destroyed,Approach
Bell,206L-3,3,0,0,0,Substantial,Maneuvering
Cirrus Design Corp.,SR22,1,0,0,0,Substantial,Maneuvering
Lerohl,RV-8,0,0,0,1,Substantial,Takeoff
Piper,PA-12,0,0,0,2,Substantial,Landing
Cessna,T303,0,0,0,1,Minor,Unknown
Barnard/Stancil,Glastar,0,0,0,3,Substantial,Unknown
Micco Aircraft Company,MAC-145B,0,0,0,1,Substantial,Unknown
Cessna,152,0,0,0,1,Substantial,Unknown
Beech,A36,0,0,0,3,Substantial,Unknown
Pilatus,PC-12/45,0,0,0,8,Unknown,Unknown
Boeing,737-400,0,0,0,0,Minor,Unknown
Costruzioni Aeronautiche,P2002 Sierra,0,0,0,1,Substantial,Unknown
American Champion (Acac),7AC,0,0,0,2,Substantial,Unknown
Cessna,R172K,0,1,0,0,Substantial,Unknown
Piper,PA-31-350,6,1,3,0,Substantial,Unknown
Dean Patrick G,GENESIS,0,1,0,0,Substantial,Unknown
Piper,PA-32R-300,0,0,0,2,Substantial,Unknown
Piper,PA-28-161,0,0,0,2,Substantial,Unknown
Mcguire,RAF2000,0,1,0,1,Substantial,Unknown
Cessna,170A,0,0,0,2,Substantial,Unknown
Boeing,747-400,0,0,0,334,Minor,Unknown
Bell,407,0,0,0,2,Substantial,Unknown
Bellanca,7GCBC,0,0,0,2,Substantial,Unknown
Bell,206B,1,1,0,0,Destroyed,Unknown
Boeing,737-2H4,0,0,0,38,Unknown,Unknown
Robinson,R-22,0,0,0,2,Substantial,Unknown
Robinson,R22 Beta,0,0,1,0,Substantial,Unknown
Airbus Industrie,A319-114,0,0,0,73,Substantial,Unknown
Corsario,MK-5,1,0,0,0,Substantial,Unknown
Airbus Industrie,319,0,11,0,77,Unknown,Unknown
Cessna,150G,0,0,0,2,Substantial,Unknown
Eurocopter France,AS350B3,0,0,0,2,Substantial,Unknown
Cessna,210M,6,0,0,0,Destroyed,Unknown
Cessna,C-152,0,0,0,1,Substantial,Unknown
Bell,412HP,8,0,0,0,Destroyed,Unknown
Cessna,172M,0,0,0,2,Substantial,Unknown
Cessna,340,4,0,0,0,Substantial,Unknown
Ziermann,RV8,0,0,1,0,Substantial,Unknown
Cessna,172L,3,0,0,0,Substantial,Unknown
Piper,PA-28-181,2,0,0,0,Substantial,Unknown
Newbold,Newbold 2000,0,0,0,2,Substantial,Unknown
Piper,PA-24-250,0,0,0,1,Substantial,Unknown
Piper,PA-32-300,0,0,0,1,Substantial,Unknown
Piper,PA-12,0,1,0,1,Substantial,Unknown
Bell,206 B2,0,0,0,2,Substantial,Unknown
Cessna,TU206G,0,0,2,4,Substantial,Unknown
Hawker Beechcraft Corporation,1900C,1,0,0,0,Destroyed,Unknown
"Bombardier, Inc.",CL-600-2C10,0,0,0,61,Substantial,Unknown
Desousa,Jabiru J400,0,0,0,3,Substantial,Unknown
Piper,PA-32-260,0,0,0,1,Substantial,Unknown
Cessna,208B,0,1,0,4,Substantial,Unknown
Beech,C90B,2,0,0,0,Destroyed,Unknown
Robinson,R44 II,0,1,0,3,Substantial,Unknown
Cessna,207,0,0,1,0,Substantial,Unknown
Bell,212,0,0,0,0,Substantial,Unknown
Beech,58P,0,0,0,2,Substantial,Unknown
Boeing,777-236ER,0,2,0,191,Substantial,Unknown
Hawker Beechcraft Corp.,58,1,0,0,0,Substantial,Unknown
Grumman American,AA-5B,0,0,0,1,Substantial,Unknown
Aero Commander,500B,1,0,0,0,Substantial,Unknown
Piper,PA-32-301XTC,0,0,0,4,Substantial,Unknown
