Aircraft.damage,Make,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Weather.Condition,Broad.phase.of.flight
Substantial,Schweizer,0,1,0,VMC,Unknown
Substantial,Becker elmer l,0,0,1,VMC,Unknown
Substantial,Rockwell international,0,0,0,VMC,Unknown
Substantial,Franke roland,0,0,1,VMC,Unknown
Substantial,Raytheon aircraft company,0,2,0,VMC,Unknown
Substantial,Air tractor inc,1,0,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Quicksilver,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Thibault michael l,0,1,0,VMC,Unknown
Substantial,Herder michael,0,0,1,VMC,Unknown
Substantial,Rans aircraft,0,2,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,American champion aircraft,1,0,0,VMC,Unknown
Destroyed,Beech,1,0,0,VMC,Unknown
Substantial,Piper,0,0,1,VMC,Unknown
Substantial,Cessna,0,2,2,VMC,Unknown
Substantial,Nasdalla,1,0,0,UNK,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Mooney aircraft corp.,0,0,0,VMC,Unknown
Substantial,Dehavilland,0,0,0,VMC,Unknown
Substantial,Robinson helicopter company,0,1,0,VMC,Unknown
Substantial,Robinson helicopter,0,0,0,VMC,Unknown
Substantial,Ryan,0,0,4,VMC,Unknown
Destroyed,Air tractor inc,0,0,0,VMC,Unknown
Substantial,Rans,1,0,0,VMC,Unknown
Substantial,Hiller,0,1,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Cessna,4,0,0,VMC,Unknown
Substantial,Maule,0,1,0,VMC,Unknown
Substantial,Beech,0,4,0,VMC,Unknown
Destroyed,Thomas c sikes,1,0,0,VMC,Unknown
Substantial,Cessna,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Air tractor inc,0,0,0,VMC,Unknown
Substantial,Robinson helicopter,0,1,1,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Bertagna john,0,2,0,VMC,Unknown
Destroyed,Cessna,4,0,0,VMC,Unknown
Substantial,Airbus helicopters,0,2,0,VMC,Unknown
Substantial,Navion,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
Substantial,Cirrus design corp,0,2,0,VMC,Unknown
Substantial,Travel air,0,0,1,VMC,Unknown
Substantial,Cirrus,1,0,0,VMC,Unknown
Destroyed,Cessna aircraft,3,0,1,UNK,Unknown
Destroyed,Piper,5,0,0,VMC,Unknown
Substantial,Schafer rick w,2,1,1,VMC,Unknown
Substantial,Piper,1,0,0,VMC,Unknown
Substantial,Evektor-aerotechnik as,0,0,0,VMC,Unknown
Substantial,Cessna,2,0,0,VMC,Unknown
Substantial,Dehavilland,0,1,0,VMC,Unknown
Substantial,Boring robert burton,0,1,1,VMC,Unknown
Substantial,Ohlgren brent e,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Lorenz stephen,0,0,1,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Airborne,0,2,0,VMC,Unknown
Destroyed,Cessna,1,2,1,VMC,Unknown
Substantial,Hughes,0,0,1,VMC,Unknown
Substantial,Flight design gmbh,0,0,0,VMC,Unknown
Substantial,Piper,0,2,0,VMC,Unknown
Substantial,Klaas development inc,1,0,0,VMC,Unknown
Substantial,Ross alfred k/oneill terrence,0,0,0,VMC,Unknown
Substantial,Ackland jeffrey dean,0,0,0,VMC,Unknown
Substantial,Davis benny,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Mcmurray david c,1,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Campbell,0,0,0,VMC,Unknown
Destroyed,Socata,2,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Ealand charles,0,3,0,VMC,Unknown
Substantial,Gallager john c,0,0,0,VMC,Unknown
Substantial,Eurocopter,0,0,0,VMC,Unknown
Substantial,Bellanca,0,1,0,VMC,Unknown
Substantial,Piper,0,0,1,VMC,Unknown
Substantial,Navion,0,3,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Piper,10,0,0,VMC,Unknown
Substantial,Robinson helicopter company,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Schleicher,0,0,1,VMC,Unknown
Substantial,Cismowski,2,0,0,VMC,Unknown
Substantial,Cirrus design corp,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Champion,0,0,0,IMC,Unknown
Destroyed,Backovich george c,1,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Cessna,2,0,0,VMC,Unknown
Substantial,Buckeye,0,0,2,VMC,Unknown
Substantial,Maule,0,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Ayres corporation,0,0,0,VMC,Unknown
Substantial,Nolin,0,0,0,VMC,Unknown
Destroyed,Cessna,1,0,0,UNK,Unknown
Substantial,Piper,0,0,1,IMC,Unknown
Destroyed,Smith,1,0,0,VMC,Unknown
Substantial,Found acft canada inc,0,3,0,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Bell,0,1,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Darney,0,1,1,VMC,Unknown
Substantial,Evektor-aerotechnik as,0,0,2,VMC,Unknown
Substantial,Maule,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,IMC,Unknown
Substantial,Lorentzen,0,0,0,VMC,Unknown
Substantial,Ultramagic,0,2,0,VMC,Unknown
Substantial,Embraer,0,0,0,UNK,Unknown
Minor,Bombardier,0,0,0,UNK,Unknown
Substantial,Bellanca,0,0,2,VMC,Unknown
Destroyed,Beech,2,0,0,IMC,Unknown
Substantial,Eurocopter,0,0,0,VMC,Unknown
Substantial,Stanley arthur freeman,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,2,2,VMC,Unknown
Substantial,Piper,0,0,1,VMC,Unknown
Substantial,Robinson helicopter,0,0,0,VMC,Unknown
Substantial,Helio,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Boeing,0,0,0,VMC,Unknown
Destroyed,Cirrus design corp,0,0,2,VMC,Unknown
Substantial,Piper,2,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Maule,0,0,0,VMC,Unknown
Minor,Airbus,0,0,0,VMC,Unknown
Destroyed,Saccio thomas a,2,0,0,VMC,Unknown
Substantial,Cessna,1,0,0,IMC,Unknown
Substantial,Embraer,0,0,0,IMC,Unknown
Destroyed,North american,2,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna aircraft co,1,0,0,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cub crafters inc,0,0,0,VMC,Unknown
Substantial,Helio,0,0,0,VMC,Unknown
Substantial,Robinson helicopter,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Manweiller,2,0,0,VMC,Unknown
Substantial,American champion aircraft,0,0,0,VMC,Unknown
Substantial,Bellanca,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Barger jerry l,0,0,1,VMC,Unknown
Substantial,Schleicher,0,1,0,VMC,Unknown
Destroyed,Brupbacher chris,2,0,0,VMC,Unknown
Substantial,Piper,2,0,0,VMC,Unknown
Substantial,Grumman american avn. corp.,0,1,0,VMC,Unknown
Substantial,Cessna aircraft co,0,1,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Schweizer,0,0,0,VMC,Unknown
Substantial,Miller gregory s,0,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Robinson helicopter,0,0,0,VMC,Unknown
Substantial,Lundak robert,0,0,2,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,William m oprendek,0,0,0,VMC,Unknown
Substantial,Cirrus,0,0,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Robinson helicopter,0,1,0,VMC,Unknown
Destroyed,Cessna,2,0,0,VMC,Unknown
Substantial,Tifft,1,0,1,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Butcher russell a,1,0,1,VMC,Unknown
Substantial,Eagle r&d inc,1,0,0,VMC,Unknown
Substantial,Quicksilver eipper acft inc,0,0,1,VMC,Unknown
Substantial,Cessna,0,3,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Britten-norman,0,1,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Cessna,1,0,0,VMC,Unknown
Substantial,Preiss vans,0,0,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Bellanca,0,0,0,VMC,Unknown
Substantial,Air command,1,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Cessna,5,0,2,UNK,Unknown
Substantial,Bell,0,0,3,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Minor,Funk ralph,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Gaston thomas d,1,0,0,VMC,Unknown
Substantial,Miller raymond a,1,0,0,VMC,Unknown
Substantial,Bell,0,0,1,VMC,Unknown
Destroyed,Bell helicopter textron,3,0,1,VMC,Unknown
Substantial,Aeronca,0,2,0,VMC,Unknown
Substantial,Hph ltd,0,0,0,VMC,Unknown
Substantial,Rockwell international,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Schweizer,0,0,0,VMC,Unknown
Substantial,Raytheon,0,0,0,IMC,Unknown
Substantial,Socata,0,1,1,VMC,Unknown
Substantial,Corben baby ace,0,0,0,VMC,Unknown
Substantial,Embraer,0,0,0,VMC,Unknown
Substantial,Celier aviation,2,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Toerner bob,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Marsh aviation,1,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Maule,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Kovars gary d,0,0,0,VMC,Unknown
Substantial,Piper,0,2,0,VMC,Unknown
Substantial,Champion,0,0,0,VMC,Unknown
Minor,Boeing,0,0,0,UNK,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,American legend aircraft co,0,0,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Foxair llc,0,2,0,VMC,Unknown
Destroyed,Cessna,2,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Minor,Schweizer,0,1,1,VMC,Unknown
Destroyed,Raytheon aircraft company,3,0,0,IMC,Unknown
Destroyed,Piper,1,0,0,IMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Six chuter,0,0,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Minor,Raytheon aircraft company,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Rockwell international,2,0,0,VMC,Unknown
Substantial,Aeronca,1,0,1,VMC,Unknown
Substantial,Cessna,0,0,3,VMC,Unknown
Substantial,Hughes aero corp,0,1,1,VMC,Unknown
Substantial,Boeing,0,0,0,VMC,Unknown
Substantial,Airbus helicopters,0,1,0,VMC,Unknown
Substantial,Airborne windsports pty ltd,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,0,2,0,VMC,Unknown
Destroyed,Viguie g/viguie m,0,0,1,VMC,Unknown
Substantial,Bae systems,0,0,0,VMC,Unknown
Substantial,Cub crafters inc,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
Substantial,Sonex,1,0,0,VMC,Unknown
Substantial,Indus aviation inc.,0,0,0,VMC,Unknown
Substantial,Cgs aviation llc,1,1,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Beech,1,0,1,VMC,Unknown
Substantial,Tuberville,0,1,1,VMC,Unknown
Destroyed,Itec inc,0,1,1,VMC,Unknown
Minor,Cirrus design corp,0,0,0,VMC,Unknown
Substantial,Cirrus design corp,3,1,0,VMC,Unknown
Substantial,Embraer-empresa brasileira de,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,North american,0,0,0,VMC,Unknown
Substantial,Rockwell,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Flight design gmbh,0,1,0,VMC,Unknown
Minor,North american,0,0,0,VMC,Unknown
Substantial,Winston w walker,0,0,1,VMC,Unknown
Substantial,Robinson helicopter,0,0,0,VMC,Unknown
Substantial,Slingsby,2,0,0,VMC,Unknown
Substantial,Stephenson,1,0,0,VMC,Unknown
Destroyed,Cessna,1,0,0,IMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Siai marchetti,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Doubleday donald,0,0,0,VMC,Unknown
Substantial,Stol,0,2,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Piper,0,0,2,VMC,Unknown
Substantial,Huebbe,1,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Solo wings,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Extra flugzeugproduktions-und,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Mooney,1,0,0,VMC,Unknown
Substantial,Eurocopter,0,0,1,VMC,Unknown
Substantial,Air tractor inc,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Henry steven j,0,0,0,VMC,Unknown
Destroyed,"Langston, frederick l",1,0,0,VMC,Unknown
Substantial,Aviat aircraft inc,0,0,0,VMC,Unknown
Substantial,Curtiss wright,0,0,0,VMC,Unknown
Substantial,Robinson helicopter co,0,0,0,VMC,Unknown
Destroyed,Hawker aircraft ltd,1,0,0,VMC,Unknown
Destroyed,Raytheon aircraft company,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Scaled composites,1,0,1,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Extra flugzeugproduktions-und,0,0,0,VMC,Unknown
Destroyed,Cirrus design corp,3,0,0,IMC,Unknown
Substantial,Champion,0,0,2,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,1,0,1,VMC,Unknown
Substantial,Cessna,2,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Mosier robert s,0,1,0,VMC,Unknown
Destroyed,Gates learjet corp.,9,0,0,IMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Mooney,0,0,1,VMC,Unknown
Destroyed,Beech,3,0,0,VMC,Unknown
Substantial,Williams glenn,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Mooney aircraft corp.,1,0,0,VMC,Unknown
Substantial,Aerospatiale,0,2,0,VMC,Unknown
Substantial,Bell bill,0,0,0,VMC,Unknown
Destroyed,Cessna,2,0,0,VMC,Unknown
Substantial,Champion,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Robinson helicopter,0,2,0,VMC,Unknown
Substantial,Helio,0,0,0,VMC,Unknown
Destroyed,Dehavilland,0,1,1,VMC,Unknown
Substantial,Beech,0,1,0,VMC,Unknown
Destroyed,Mooney,2,0,0,IMC,Unknown
Substantial,Cessna aircraft co,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Ultramagic,0,2,1,VMC,Unknown
Substantial,Cessna,0,0,3,VMC,Unknown
Substantial,Aero commander,1,0,0,VMC,Unknown
Substantial,Mcdonnell douglas helicopter,0,0,0,VMC,Unknown
Substantial,Beech,0,1,0,IMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Minor,Boeing,0,0,0,VMC,Unknown
Substantial,Piper,1,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Embraer s.a.,0,0,0,VMC,Unknown
Substantial,Mccrary bobby c jr,0,0,1,VMC,Unknown
Substantial,Aero commander,1,0,0,VMC,Unknown
Minor,Embraer,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Bellanca,0,0,0,VMC,Unknown
Destroyed,Ross h/herriott m,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Hiller,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Socata,0,0,0,IMC,Unknown
Substantial,Md helicopter inc,0,1,0,VMC,Unknown
Substantial,Piper,0,1,1,VMC,Unknown
Substantial,Cessna,1,0,0,VMC,Unknown
Substantial,American champion aircraft,0,0,0,VMC,Unknown
Substantial,Cirrus design corp.,0,3,1,VMC,Unknown
Substantial,Piper,0,0,4,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Rans,0,0,1,VMC,Unknown
Substantial,Bellanca,1,0,3,VMC,Unknown
Destroyed,Air tractor inc,1,0,0,VMC,Unknown
Substantial,Piper,0,0,2,VMC,Unknown
Substantial,Siegel gerald,0,0,1,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Piper,1,0,0,IMC,Unknown
Destroyed,Piper,0,0,0,VMC,Unknown
Substantial,Robinson helicopter company,2,0,0,VMC,Unknown
Substantial,Nanchang,0,2,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Stafford wayne h,0,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Schweizer,2,0,0,UNK,Unknown
Substantial,Cirrus design corp,0,0,1,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Fouga,0,0,0,VMC,Unknown
Substantial,Cubcrafters inc,0,2,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Taylorcraft,0,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Destroyed,Embraer,3,0,0,IMC,Unknown
Substantial,Enstrom,0,1,0,VMC,Unknown
Destroyed,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Minor,Cessna,0,0,0,VMC,Unknown
Substantial,Mcholland,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,2,VMC,Unknown
Substantial,New piper aircraft inc,0,2,2,VMC,Unknown
Substantial,Johnson david earl,1,0,0,VMC,Unknown
Substantial,Thomas r wade,0,0,0,VMC,Unknown
Substantial,Boeing,0,0,0,VMC,Unknown
Substantial,Titan,1,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,1,0,1,VMC,Unknown
Substantial,Eurocopter,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Beech,1,0,0,IMC,Unknown
Substantial,Ferdon,0,0,0,VMC,Unknown
Substantial,Bauer thomas g,0,0,0,VMC,Unknown
Minor,Cessna,0,0,0,VMC,Unknown
Substantial,Bell,0,0,0,VMC,Unknown
Substantial,Farthing james w ii,0,0,1,VMC,Unknown
Destroyed,Cessna,1,0,0,VMC,Unknown
Substantial,Robinson helicopter co,0,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Cessna,2,0,0,IMC,Unknown
Destroyed,Piper,1,0,0,IMC,Unknown
Destroyed,Cessna,7,0,0,UNK,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Aerotek,0,0,1,VMC,Unknown
Destroyed,Aerospatiale,5,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Robinson helicopter,1,0,1,VMC,Unknown
Destroyed,Piper,1,0,0,VMC,Unknown
Substantial,Robinson helicopter company,0,0,0,VMC,Unknown
Substantial,Cessna,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,IMC,Unknown
Substantial,Mds fying llc,0,0,0,VMC,Unknown
Substantial,Piper,2,0,0,IMC,Unknown
Substantial,Md helicopter inc,0,0,2,VMC,Unknown
Destroyed,Bell,2,0,0,IMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,4,0,1,IMC,Unknown
Substantial,Robinson helicopter company,0,1,0,VMC,Unknown
Substantial,Dayton a babcock,0,0,0,VMC,Unknown
Substantial,Waco classic aircraft,0,0,0,VMC,Unknown
Substantial,Cessna,0,4,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Raytheon aircraft company,0,0,1,IMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Beech,0,3,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Burton,0,1,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Gibbs,1,0,0,VMC,Unknown
Substantial,Cirrus design corp,1,0,0,UNK,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Destroyed,Robinson helicopter,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Embraer,2,0,2,VMC,Unknown
Destroyed,Piper,1,0,0,VMC,Unknown
Destroyed,Bruct j myers,1,0,0,VMC,Unknown
Substantial,Piper,0,0,0,IMC,Unknown
Substantial,Cessna,1,0,0,IMC,Unknown
Substantial,Shannon william,0,1,0,VMC,Unknown
Substantial,Cessna,0,2,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Schmidt albert d,2,0,0,VMC,Unknown
Substantial,Luscombe,1,0,1,VMC,Unknown
Substantial,Baker bobby j,1,0,0,VMC,Unknown
Substantial,Cubcrafters inc,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,3,1,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Mooney,0,0,0,VMC,Unknown
Substantial,Beech,0,0,0,VMC,Unknown
Substantial,Diamond aircraft ind inc,0,0,0,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
Substantial,Piper,0,1,0,VMC,Unknown
Destroyed,Beech,2,0,0,UNK,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Destroyed,Piper,2,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Maule,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Substantial,Flight design gmbh,0,0,0,VMC,Unknown
Substantial,Cessna,1,1,1,IMC,Unknown
Substantial,Cirrus,0,0,0,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Destroyed,Alexander,1,0,0,VMC,Unknown
Substantial,Cessna,0,2,0,VMC,Unknown
Destroyed,Enstrom,2,0,0,VMC,Unknown
Substantial,Diamond aircraft ind inc,0,0,0,VMC,Unknown
Substantial,Eagleston john h,1,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Minor,Piper,0,0,0,VMC,Unknown
Substantial,Bell-watson,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Schneider richard j,0,0,0,VMC,Unknown
Destroyed,Piper,1,0,0,UNK,Unknown
Substantial,Butler raymond,0,0,0,VMC,Unknown
Substantial,Piper,0,0,2,VMC,Unknown
Substantial,Evolution aircraft inc,0,1,0,VMC,Unknown
Substantial,Robinson helicopter company,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Schweizer,0,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Piper,0,2,0,VMC,Unknown
Substantial,Autogyro gmbh,0,0,0,VMC,Unknown
Destroyed,Piper,1,0,0,IMC,Unknown
Substantial,Cessna,1,0,0,IMC,Unknown
Substantial,Beech,0,2,2,VMC,Unknown
Substantial,Air tractor inc,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Destroyed,Cessna aircraft,1,0,0,VMC,Unknown
Minor,Gulfstream aerospace,0,0,0,VMC,Unknown
Substantial,American,0,0,2,VMC,Unknown
Substantial,Mooney,0,1,0,VMC,Unknown
Substantial,Cessna,0,1,0,VMC,Unknown
Substantial,Dehavilland,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Vans,0,1,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Embraer,0,1,0,VMC,Unknown
Substantial,Raytheon aircraft company,0,0,0,VMC,Unknown
Substantial,Cessna,0,0,0,VMC,Unknown
Substantial,Piper,1,0,0,VMC,Unknown
Destroyed,Beech,4,0,0,VMC,Unknown
Destroyed,Richard lacourse,2,0,0,VMC,Unknown
Substantial,Piper,0,0,0,VMC,Unknown
Substantial,Robertson james f,0,0,1,VMC,Unknown
Substantial,Cessna,0,0,1,VMC,Unknown
